lat,lng,time
103.357671,35.738705,2021-03-07 01:47:39
103.382137,36.385309,2021-03-16 09:43:21
103.695626,35.872682,2021-01-29 19:01:03
103.458730,35.694297,2021-04-22 22:34:24
103.524645,36.304895,2021-04-11 10:01:55
103.445500,35.899884,2021-04-29 22:51:47
103.371191,36.238787,2021-04-22 12:22:42
103.545192,35.653754,2021-03-22 23:14:20
103.616959,35.779487,2021-03-16 23:46:36
103.917856,36.101463,2021-03-02 18:48:41
103.417154,36.256081,2021-03-18 13:39:44
103.778939,35.784468,2021-02-04 05:38:04
103.355568,36.318256,2021-04-08 01:31:31
103.240727,36.232253,2021-03-07 07:26:03
103.476440,36.403624,2021-04-01 17:51:45
103.308879,35.714208,2021-03-18 15:54:29
103.631038,36.166849,2021-02-22 01:43:41
103.598196,35.713605,2021-04-29 16:06:03
103.754056,36.105705,2021-02-08 10:13:20
103.583649,36.206652,2021-01-01 14:02:32
103.738454,36.383746,2021-05-06 22:20:30
103.319466,36.266115,2021-04-16 01:58:36
103.147280,35.936668,2021-01-21 02:12:34
103.495076,35.759221,2021-03-29 02:03:13
103.593982,35.704318,2021-05-06 03:40:45
103.481155,36.212646,2021-03-21 13:22:21
103.708355,36.246916,2021-01-30 05:14:39
103.557568,36.144438,2021-05-05 23:14:37
103.429827,36.021652,2021-03-27 18:20:00
103.455832,36.436677,2021-01-21 15:59:45
103.494606,36.101291,2021-01-17 16:13:34
103.698691,36.373159,2021-02-05 06:39:28
103.220970,35.870216,2021-03-27 13:49:04
103.448565,36.198739,2021-03-18 07:56:59
103.567733,36.148395,2021-02-16 21:01:16
103.056195,35.928064,2021-04-27 03:56:40
103.861957,35.825411,2021-04-20 21:08:21
103.218568,36.233004,2021-04-06 08:27:28
103.574639,36.405134,2021-02-05 14:28:31
103.789739,36.288267,2021-03-09 01:02:52
103.929392,35.954006,2021-03-24 11:19:47
103.441939,36.328871,2021-03-29 10:07:03
103.538941,36.416799,2021-03-03 01:26:38
103.178932,35.944469,2021-03-09 21:57:46
103.632598,36.010769,2021-03-12 23:08:41
103.812810,36.112616,2021-04-10 08:59:16
103.574450,36.173838,2021-01-20 00:40:25
103.600402,35.946503,2021-03-18 10:01:28
103.558926,35.630531,2021-03-31 01:49:27
103.229575,35.789708,2021-01-02 12:48:09
103.214969,35.808950,2021-04-09 23:38:05
103.296083,36.063012,2021-02-15 07:45:47
103.262634,36.209649,2021-01-01 20:04:19
103.412200,35.743271,2021-03-29 02:28:16
103.624796,35.870394,2021-04-12 21:28:09
103.419487,36.431890,2021-03-13 00:22:10
103.527408,36.062150,2021-01-14 20:22:39
103.833412,36.133710,2021-01-30 18:17:34
103.138780,35.785189,2021-01-03 01:30:57
103.639605,36.345391,2021-03-15 17:57:31
103.634729,35.630513,2021-02-01 17:42:59
103.700330,35.940753,2021-05-04 20:04:08
103.668228,35.890113,2021-01-20 15:54:18
103.553580,36.149024,2021-03-21 03:35:54
103.493943,36.149604,2021-03-17 13:35:48
103.775020,36.236623,2021-01-16 17:19:34
103.363316,36.204596,2021-03-20 10:43:06
103.854931,35.954891,2021-02-03 03:12:38
103.375885,36.338187,2021-02-15 14:42:56
103.740382,36.349620,2021-04-26 00:04:31
103.571458,35.852523,2021-01-20 22:45:55
103.516645,36.252270,2021-02-16 21:59:09
103.808051,35.975160,2021-03-02 18:33:54
103.346080,35.934382,2021-02-19 00:22:43
103.714785,35.737186,2021-03-03 17:50:30
103.196592,36.292846,2021-01-22 08:51:24
103.409638,35.807062,2021-04-02 22:16:04
103.494098,36.118224,2021-04-19 13:19:15
103.524414,36.247284,2021-01-30 14:50:56
103.474638,36.225920,2021-03-26 04:10:49
103.210328,36.378985,2021-02-11 22:57:46
103.417988,35.935820,2021-03-19 05:46:30
103.707322,36.158073,2021-04-14 10:03:15
103.156451,35.939827,2021-02-08 10:52:07
103.217963,35.788428,2021-01-19 10:15:41
103.653811,36.058133,2021-04-02 22:02:18
103.144394,35.977120,2021-04-03 03:53:54
103.353948,35.917812,2021-04-27 05:06:42
103.646772,35.986155,2021-02-26 19:45:49
103.660038,36.177984,2021-04-30 23:23:32
103.670080,36.362257,2021-04-06 01:16:55
103.104853,36.023552,2021-03-12 10:01:48
103.907974,36.058284,2021-01-27 08:40:40
103.162636,35.901831,2021-02-25 22:57:56
103.661734,36.300838,2021-01-13 00:01:08
103.592715,35.650136,2021-03-10 00:51:24
103.424157,36.465162,2021-05-05 16:36:44
103.259949,35.904443,2021-03-13 18:07:57
103.721240,35.789818,2021-01-14 08:27:16
103.396594,35.667565,2021-02-25 23:48:53
103.478826,36.179005,2021-01-24 12:29:58
103.172954,36.144317,2021-04-29 10:31:27
103.398216,36.019497,2021-03-13 16:59:14
103.867294,36.000749,2021-02-23 18:01:44
103.191520,35.958692,2021-04-02 07:49:07
103.259428,36.250272,2021-01-19 22:24:35
103.791197,36.119875,2021-01-04 21:46:51
103.357481,36.218209,2021-02-17 05:29:24
103.401484,36.073091,2021-04-22 06:18:35
103.199967,35.795602,2021-04-13 01:23:52
103.384285,36.176811,2021-05-04 06:20:38
103.630672,36.154576,2021-01-27 13:13:47
103.320318,36.215315,2021-01-31 14:53:05
103.482907,36.124126,2021-04-30 20:09:35
103.551265,35.785787,2021-02-17 11:35:44
103.682535,36.242109,2021-02-06 09:27:39
103.266134,36.300269,2021-01-07 06:33:29
103.504599,36.152379,2021-01-18 19:49:23
103.093727,36.175630,2021-02-18 04:11:21
103.732596,35.959620,2021-02-27 21:42:55
103.608548,36.290149,2021-04-23 00:58:32
103.188756,35.969042,2021-03-11 12:25:11
103.550086,35.993511,2021-03-18 18:55:26
103.130628,35.805712,2021-03-12 16:29:16
103.719611,35.968158,2021-02-05 03:32:08
103.096990,36.238303,2021-01-02 03:48:49
103.414471,36.400750,2021-01-17 12:26:17
103.202128,36.030469,2021-03-07 06:54:13
103.541192,36.034282,2021-01-04 01:14:14
103.214170,35.713841,2021-04-15 03:50:39
103.622560,35.991401,2021-03-13 04:32:38
103.419916,36.293549,2021-02-26 12:31:38
103.711685,36.002364,2021-03-27 11:31:29
103.465217,36.241194,2021-04-10 10:27:19
103.666440,35.736127,2021-02-02 17:16:07
103.708256,35.671361,2021-03-26 12:28:51
103.633072,35.834213,2021-04-05 01:55:06
103.520691,36.108207,2021-03-09 15:50:35
103.730437,36.300222,2021-02-18 18:42:47
103.308331,35.915330,2021-04-18 21:55:55
103.393242,36.346877,2021-01-06 13:10:31
103.719402,35.759730,2021-01-24 10:38:56
103.571147,36.340957,2021-05-03 13:08:45
103.530573,36.104326,2021-04-21 01:34:16
103.243737,36.084508,2021-03-19 04:48:09
103.221780,36.298972,2021-01-19 14:45:44
103.659445,35.740995,2021-04-18 15:02:51
103.515513,36.284819,2021-02-15 17:38:24
103.436333,35.775807,2021-01-23 12:45:36
103.086553,35.844714,2021-03-23 14:26:53
103.684759,35.676066,2021-02-23 16:22:58
103.265554,35.711155,2021-04-21 14:08:39
103.565399,35.933410,2021-02-18 08:39:55
103.335616,35.807750,2021-01-20 08:59:18
103.134050,35.990182,2021-02-04 05:40:07
103.915055,36.044658,2021-01-18 02:54:08
103.185618,35.744707,2021-01-26 09:13:12
103.905048,36.145839,2021-03-29 23:34:28
103.267517,35.984455,2021-03-01 19:42:49
103.880278,36.186526,2021-04-01 05:15:27
103.448263,35.976911,2021-05-05 07:08:19
103.449747,36.019110,2021-04-19 16:35:19
103.469686,36.118390,2021-02-02 01:48:53
103.280147,36.240526,2021-03-02 05:40:37
103.396629,35.890685,2021-01-03 11:28:47
103.530540,35.951008,2021-03-07 19:58:56
103.246839,36.308240,2021-03-12 01:36:39
103.799339,35.783559,2021-03-18 18:45:37
103.857820,36.215606,2021-01-14 03:49:21
103.803098,35.831994,2021-04-29 18:56:09
103.619026,35.986169,2021-05-06 15:02:55
103.237860,35.727084,2021-02-25 09:24:33
103.438849,36.397673,2021-03-17 15:58:37
103.481812,36.475071,2021-01-24 07:05:20
103.458520,36.429924,2021-04-05 13:33:36
103.859029,35.902180,2021-01-14 12:44:19
103.772597,35.689358,2021-04-26 12:47:20
103.407878,36.097787,2021-03-10 03:48:51
103.430683,36.031103,2021-04-16 12:06:47
103.209031,35.737921,2021-01-05 18:00:49
103.542124,35.729149,2021-04-04 13:48:09
103.763879,36.320899,2021-01-23 13:39:45
103.445962,36.120348,2021-04-03 06:16:48
103.346081,35.956063,2021-01-30 23:07:10
103.664716,36.358686,2021-03-19 09:50:02
103.395706,35.832316,2021-01-16 15:10:21
103.335030,36.185227,2021-04-26 09:17:57
103.761790,36.070927,2021-04-04 16:39:26
103.520657,35.751806,2021-02-14 05:39:59
103.370150,36.076642,2021-02-27 15:04:32
103.751502,36.249695,2021-02-01 12:47:46
103.509824,35.855169,2021-03-05 21:11:23
103.564927,35.811680,2021-03-20 20:33:53
103.645492,35.767881,2021-03-05 05:47:48
103.272926,36.379226,2021-04-25 06:15:29
103.613263,36.174758,2021-03-15 16:45:51
103.179036,36.244989,2021-02-15 08:16:17
103.461618,35.887913,2021-01-30 19:55:28
103.229056,36.285124,2021-02-10 01:52:21
103.608492,36.306118,2021-03-21 01:16:44
103.232454,36.233183,2021-02-01 08:32:41
103.409979,35.977877,2021-02-18 19:33:13
103.733497,36.368102,2021-03-16 01:58:56
103.694931,35.917194,2021-03-25 17:25:26
103.612160,36.113941,2021-01-16 03:02:36
103.832024,36.007069,2021-01-27 18:45:42
103.367004,36.156127,2021-04-26 02:30:47
103.721325,36.173010,2021-02-19 07:00:17
103.610963,35.924808,2021-02-05 13:21:41
103.757139,36.091028,2021-03-25 15:15:09
103.924971,35.921286,2021-01-03 23:13:30
103.729058,35.994855,2021-01-24 02:44:43
103.564651,35.719401,2021-02-02 19:30:45
103.176517,36.340152,2021-03-24 07:27:32
103.532564,36.432646,2021-02-02 06:28:35
103.116194,36.065964,2021-01-25 03:21:06
103.644372,35.999754,2021-01-07 11:23:47
103.480539,36.436600,2021-05-04 12:52:51
103.393968,36.164518,2021-01-30 18:37:29
103.478661,35.638117,2021-05-04 10:34:13
103.805497,36.234228,2021-04-15 07:15:20
103.812008,36.245084,2021-03-25 23:28:28
103.660574,35.869388,2021-01-16 22:08:51
103.346094,35.773393,2021-04-17 21:43:12
103.382135,36.376417,2021-03-26 09:54:21
103.518709,36.012073,2021-03-19 19:36:30
103.327960,35.730710,2021-02-09 19:29:00
103.116524,36.211204,2021-01-18 16:31:13
103.521250,36.142786,2021-04-07 02:40:46
103.160495,36.155389,2021-01-09 00:42:22
103.273383,36.185548,2021-01-02 11:39:13
103.797438,35.851123,2021-02-06 23:24:41
103.299616,35.785114,2021-04-04 21:19:30
103.238859,36.210531,2021-03-03 13:55:17
103.929970,35.984564,2021-01-14 23:59:21
103.154865,36.079015,2021-03-16 14:04:34
103.887654,35.937125,2021-01-09 05:40:53
103.710901,36.184009,2021-04-28 16:05:01
103.765355,36.083147,2021-04-03 16:02:54
103.588728,36.000452,2021-02-17 00:35:45
103.299347,36.434203,2021-01-20 16:55:32
103.586010,36.039250,2021-01-21 12:12:23
103.428715,36.301106,2021-02-05 20:23:14
103.643598,35.989407,2021-02-05 11:16:14
103.708912,35.824977,2021-03-23 02:45:24
103.553177,36.202111,2021-04-18 10:51:09
103.172240,35.806895,2021-04-15 13:36:35
103.308599,36.243586,2021-04-08 17:27:03
103.309378,36.361657,2021-02-04 04:28:12
103.758291,36.143947,2021-02-15 15:48:12
103.485680,36.404451,2021-02-05 09:50:10
103.865987,35.915026,2021-02-12 09:50:42
103.705853,36.318213,2021-05-01 18:46:53
103.227574,36.357021,2021-04-02 01:02:33
103.605072,36.074399,2021-01-11 06:32:07
103.070410,36.130369,2021-01-04 17:25:32
103.614100,35.781063,2021-03-31 02:22:03
103.852886,35.881167,2021-05-04 11:04:37
103.631459,35.898317,2021-03-05 12:40:41
103.235979,36.320342,2021-03-13 02:07:20
103.315371,35.714062,2021-01-21 10:29:33
103.311521,36.369137,2021-02-25 05:30:37
103.337410,35.961574,2021-04-05 13:47:10
103.199672,36.280396,2021-03-27 06:53:34
103.508663,36.451390,2021-04-10 23:27:17
103.486271,35.911956,2021-01-01 23:48:35
103.874238,35.838551,2021-02-05 15:22:58
103.542808,35.983948,2021-01-18 08:46:25
103.137072,36.110099,2021-04-03 18:15:55
103.313224,35.680133,2021-01-11 01:44:58
103.706293,36.060645,2021-02-09 18:17:07
103.487266,35.644485,2021-03-31 02:34:24
103.808193,36.009850,2021-01-22 02:28:54
103.827012,36.298581,2021-03-19 07:40:23
103.776769,35.985938,2021-03-19 04:26:09
103.619618,35.843902,2021-03-31 20:47:23
103.580150,36.402436,2021-04-17 16:50:32
103.596493,36.338528,2021-01-29 20:08:41
103.358172,36.456610,2021-01-15 22:00:39
103.689894,36.125710,2021-01-28 23:37:29
103.631652,36.210849,2021-04-02 22:26:22
103.287982,36.013449,2021-04-07 09:42:58
103.655355,36.349899,2021-03-05 19:58:52
103.119568,35.812066,2021-03-15 06:12:42
103.724978,35.803179,2021-01-01 11:56:03
103.172253,35.769147,2021-02-10 06:06:24
103.700518,35.928868,2021-04-23 12:45:54
103.453466,36.322512,2021-02-21 07:04:33
103.575242,36.104051,2021-03-10 14:35:08
103.691293,36.084103,2021-04-19 15:41:34
103.387081,36.266449,2021-02-08 08:40:31
103.153521,36.046175,2021-04-13 22:43:13
103.442476,35.597160,2021-03-24 14:20:09
103.264073,35.753233,2021-04-15 19:27:58
103.559236,35.592645,2021-04-29 18:09:56
103.685589,35.806093,2021-02-05 22:26:00
103.599884,36.392580,2021-02-04 05:08:36
103.929682,35.994426,2021-02-19 12:19:15
103.618605,36.285486,2021-02-24 19:54:16
103.329821,35.756514,2021-01-10 23:04:21
103.726294,36.380139,2021-02-16 09:48:43
103.515184,36.311797,2021-04-04 04:28:43
103.209506,35.842709,2021-04-28 23:39:27
103.431117,36.012503,2021-03-29 14:46:41
103.600788,36.460188,2021-01-29 10:55:27
103.175277,35.927011,2021-03-19 09:23:38
103.650497,36.087738,2021-03-16 14:26:32
103.241885,35.851506,2021-04-11 11:48:21
103.369195,36.185897,2021-03-22 22:19:41
103.481465,36.053014,2021-03-07 05:56:55
103.159501,36.192770,2021-03-29 23:15:22
103.558758,35.827002,2021-01-26 17:52:52
103.436542,36.136891,2021-04-26 07:31:54
103.501674,36.294679,2021-04-06 04:25:39
103.293852,35.916417,2021-03-30 01:41:34
103.531721,35.616924,2021-02-18 13:02:37
103.796394,36.238979,2021-01-29 02:16:41
103.627090,36.408255,2021-03-16 13:37:27
103.906173,36.187476,2021-04-02 00:31:00
103.743024,35.775842,2021-04-19 14:51:00
103.237871,36.269961,2021-04-24 05:08:21
103.803740,36.125838,2021-04-21 13:48:53
103.398556,35.769919,2021-01-22 03:13:01
103.749457,36.245364,2021-04-03 09:35:41
103.275680,36.403226,2021-01-14 10:13:38
103.348016,36.410165,2021-02-22 07:11:56
103.440961,36.032387,2021-03-24 16:29:00
103.873559,35.925642,2021-03-26 08:26:53
103.390842,35.990371,2021-02-04 14:17:06
103.761609,36.125091,2021-01-27 07:53:36
103.135632,35.823715,2021-03-13 11:45:28
103.608972,36.190050,2021-02-19 16:49:09
103.430328,36.000259,2021-04-23 23:42:54
103.815273,36.195330,2021-03-27 08:30:01
103.549828,36.336306,2021-02-24 04:12:18
103.476613,35.671288,2021-03-30 11:06:07
103.312531,36.423336,2021-01-27 03:54:52
103.758548,36.149550,2021-02-23 02:21:06
103.745223,36.165620,2021-04-20 02:52:01
103.763646,36.213244,2021-02-05 01:59:33
103.672741,35.852033,2021-04-06 13:25:02
103.341540,36.409743,2021-04-01 10:52:29
103.370388,35.599553,2021-04-01 23:30:39
103.301737,35.779781,2021-02-18 13:00:08
103.741124,36.269127,2021-02-16 17:06:32
103.570594,36.335299,2021-03-31 01:46:32
103.727832,35.996759,2021-01-11 21:09:49
103.374787,35.739320,2021-03-16 22:15:28
103.092223,35.948556,2021-03-07 22:28:44
103.151822,36.192445,2021-04-25 19:02:51
103.521021,36.452222,2021-03-19 05:10:02
103.558511,36.353681,2021-03-29 04:35:46
103.570301,35.738660,2021-05-02 15:31:06
103.149949,36.096903,2021-04-14 11:48:43
103.672313,35.923999,2021-02-11 21:13:58
103.444885,35.861040,2021-02-27 23:07:04
103.538505,36.341114,2021-02-06 10:50:21
103.457768,36.303307,2021-04-04 22:02:59
103.839978,36.281656,2021-02-27 04:46:29
103.595626,36.349653,2021-03-04 01:49:08
103.749212,36.000741,2021-04-14 20:23:55
103.464526,36.021454,2021-02-26 09:26:36
103.625456,36.263936,2021-02-10 14:55:18
103.839021,35.901142,2021-01-25 11:48:09
103.194757,35.871962,2021-02-28 05:56:29
103.451496,35.834173,2021-02-15 13:32:25
103.773277,35.971705,2021-03-31 23:37:53
103.214818,36.149181,2021-01-20 05:09:39
103.572169,35.621511,2021-01-11 17:07:13
103.299004,35.852450,2021-04-23 16:30:01
103.430745,36.308932,2021-02-21 13:03:53
103.449887,35.850594,2021-01-16 18:56:00
103.052061,36.125292,2021-02-09 20:32:15
103.437130,36.222023,2021-03-29 02:00:20
103.434666,35.920155,2021-04-23 07:29:43
103.460887,36.288740,2021-03-03 10:14:14
103.460536,35.623466,2021-02-13 20:07:37
103.070698,36.018506,2021-03-01 02:12:15
103.622113,36.299101,2021-04-06 21:23:34
103.358740,35.919481,2021-03-10 04:33:58
103.820137,36.300755,2021-05-02 19:57:53
103.722231,35.805475,2021-03-09 11:04:56
103.628826,36.000733,2021-02-08 22:43:24
103.837991,35.922806,2021-01-24 10:35:18
103.708034,36.326255,2021-03-07 20:23:10
103.657031,35.748080,2021-05-06 01:37:14
103.660862,35.753557,2021-01-30 09:45:58
103.539674,36.260399,2021-01-13 16:44:47
103.350788,35.883285,2021-01-22 18:51:26
103.444750,35.768410,2021-04-18 13:18:54
103.657194,36.304645,2021-01-15 13:20:53
103.355519,35.842357,2021-03-18 21:56:22
103.130989,35.965058,2021-05-04 09:39:04
103.541557,35.756552,2021-01-19 02:33:35
103.393171,36.326433,2021-04-03 09:33:47
103.265739,36.411846,2021-04-05 15:49:28
103.584674,36.366772,2021-01-14 12:28:11
103.388226,35.815723,2021-03-16 09:00:21
103.703942,35.639849,2021-01-26 18:32:24
103.723872,35.894762,2021-02-16 16:25:45
103.629966,36.061183,2021-01-10 07:00:36
103.703598,36.364373,2021-04-15 20:05:19
103.701983,36.273266,2021-04-02 22:44:53
103.618024,36.431296,2021-04-01 21:14:14
103.297607,35.773714,2021-02-24 03:58:34
103.495936,36.184463,2021-02-10 22:50:22
103.604482,36.328957,2021-04-17 02:57:35
103.227873,35.829530,2021-04-08 15:30:25
103.805109,36.044022,2021-02-11 01:58:52
103.405109,36.077213,2021-03-06 07:55:30
103.152499,35.789612,2021-01-18 14:16:36
103.454508,35.796341,2021-01-09 00:07:10
103.308703,35.641835,2021-04-18 08:19:41
103.245201,36.267761,2021-05-06 22:23:38
103.552997,35.626493,2021-02-23 15:19:19
103.840114,35.749291,2021-03-31 19:55:33
103.443001,35.736903,2021-03-01 07:37:16
103.793360,35.779366,2021-01-31 10:06:51
103.475286,35.861920,2021-02-08 04:44:16
103.094666,36.060913,2021-02-07 19:44:41
103.370214,36.213393,2021-03-16 02:15:05
103.157413,36.284978,2021-03-03 12:13:46
103.322966,36.059536,2021-03-31 06:58:57
103.742650,36.069789,2021-04-22 23:28:05
103.636137,35.934802,2021-03-02 11:21:14
103.533944,36.203406,2021-03-01 01:07:47
103.645387,36.099243,2021-02-03 15:57:05
103.549970,36.192753,2021-03-21 01:45:51
103.132131,36.146763,2021-04-18 20:43:42
103.863220,36.163569,2021-01-16 16:00:40
103.576998,35.770464,2021-02-25 17:11:51
103.308061,35.925226,2021-04-02 14:33:02
103.587489,36.239044,2021-03-11 15:45:04
103.760025,36.049977,2021-03-20 19:00:14
103.702585,36.310435,2021-04-28 01:21:13
103.354691,35.989630,2021-04-26 19:37:00
103.518855,36.077648,2021-02-28 11:27:00
103.571329,36.036593,2021-01-29 18:33:17
103.648143,35.863057,2021-03-14 22:42:40
103.714476,35.736993,2021-04-12 14:18:31
103.504129,35.891668,2021-02-21 06:15:17
103.784136,35.768257,2021-04-30 17:19:50
103.849970,36.121718,2021-02-18 17:20:01
103.633125,36.158356,2021-02-24 01:50:12
103.286998,35.743663,2021-04-21 12:59:16
103.237798,35.745318,2021-03-22 20:49:32
103.450097,35.889884,2021-03-03 16:29:02
103.828042,36.166024,2021-02-16 18:34:18
103.379409,36.439031,2021-01-05 17:06:56
103.387732,36.061608,2021-02-12 04:35:39
103.489188,35.732042,2021-03-19 18:19:07
103.425721,36.165941,2021-02-03 08:28:24
103.513535,35.988638,2021-01-30 07:35:56
103.705872,35.847199,2021-04-21 07:30:36
103.095426,36.012880,2021-05-05 16:39:48
103.656718,36.237699,2021-02-08 09:04:31
103.659584,36.401149,2021-03-22 10:07:03
103.916912,35.913715,2021-04-01 10:06:44
103.545996,35.669799,2021-02-21 03:32:56
103.775013,35.767914,2021-02-01 19:51:18
103.379603,35.972526,2021-03-26 18:54:07
103.176028,36.145591,2021-04-10 04:39:56
103.631775,35.759687,2021-03-01 17:07:47
103.688544,35.993834,2021-04-03 11:16:18
103.671251,36.347420,2021-04-12 11:07:34
103.704868,36.330098,2021-04-30 23:10:08
103.439447,36.417693,2021-03-31 04:38:23
103.583657,35.917017,2021-04-10 22:42:03
103.914560,36.138343,2021-04-17 13:33:56
103.551942,35.620990,2021-04-30 19:57:41
103.843749,36.298114,2021-03-07 18:24:14
103.371382,35.681221,2021-03-22 22:34:38
103.894154,36.180311,2021-01-30 08:21:41
103.368787,36.101086,2021-04-04 13:47:43
103.682615,35.759072,2021-02-01 19:07:01
103.568180,35.653957,2021-02-17 10:59:36
103.507324,35.809346,2021-02-07 06:50:30
103.660449,35.979763,2021-03-27 07:01:05
103.683822,36.070936,2021-05-02 22:37:53
103.525084,36.351538,2021-01-19 07:42:42
103.284836,36.098996,2021-04-12 03:18:49
103.675030,36.123092,2021-04-23 04:47:05
103.727525,36.055572,2021-01-20 18:54:31
103.669910,36.214985,2021-02-03 02:49:38
103.766396,36.141650,2021-03-30 01:40:38
103.679922,35.682443,2021-04-26 06:16:19
103.283758,36.081132,2021-01-14 07:44:44
103.538072,36.143964,2021-05-04 06:07:37
103.322895,35.718205,2021-04-28 19:28:14
103.682799,35.663589,2021-05-02 17:54:11
103.472301,36.141309,2021-04-22 18:28:42
103.717923,36.297966,2021-05-04 06:15:22
103.635654,36.042868,2021-05-05 14:20:21
103.585600,35.780012,2021-04-18 19:08:50
103.768700,35.856338,2021-01-19 08:18:16
103.805892,36.285311,2021-03-22 14:57:26
103.779620,36.233180,2021-03-29 23:21:59
103.586279,36.406866,2021-04-04 14:06:51
103.310505,35.907964,2021-04-30 12:59:18
103.844735,36.154460,2021-01-12 10:10:33
103.323303,35.649283,2021-01-09 18:40:43
103.451220,35.893521,2021-02-08 04:17:18
103.529677,35.995572,2021-01-28 22:58:38
103.666535,35.942593,2021-04-24 03:25:35
103.516272,35.950415,2021-01-29 18:27:32
103.475298,36.108923,2021-03-29 06:52:02
103.405982,35.655900,2021-03-12 04:23:36
103.803430,36.116181,2021-04-24 02:23:22
103.506996,35.944476,2021-02-03 13:10:04
103.262212,35.759754,2021-03-26 06:15:32
103.747193,35.674615,2021-03-22 14:34:27
103.576314,35.743938,2021-02-28 18:35:08
103.618876,35.754996,2021-05-04 10:51:16
103.698469,36.295460,2021-03-23 03:00:29
103.195058,36.261662,2021-01-14 07:39:17
103.626801,35.641704,2021-04-09 07:48:58
103.335830,36.065392,2021-01-18 10:51:16
103.477055,36.414868,2021-02-03 14:48:08
103.577856,36.242796,2021-01-02 01:08:11
103.383531,36.328848,2021-02-08 00:56:03
103.529602,35.660162,2021-01-11 01:38:34
103.303576,35.624773,2021-03-29 15:21:23
103.828865,36.278108,2021-04-16 06:30:39
103.444439,35.983485,2021-02-18 00:27:15
103.609573,35.743597,2021-02-03 20:38:30
103.831612,35.872618,2021-01-12 17:06:09
103.530086,36.049626,2021-01-14 11:53:10
103.335889,35.820572,2021-03-15 06:56:38
103.220247,35.755451,2021-04-17 01:42:49
103.464123,35.928580,2021-02-02 16:56:12
103.368358,36.141651,2021-04-26 12:07:58
103.812992,35.814978,2021-04-08 12:57:06
103.184013,35.762333,2021-04-23 20:24:04
103.069192,35.902736,2021-02-05 06:55:49
103.430537,36.016280,2021-01-30 21:25:01
103.398995,35.628991,2021-03-28 19:56:08
103.540419,35.812876,2021-05-03 14:57:32
103.588930,36.235889,2021-05-01 19:34:11
103.513691,36.436851,2021-02-05 11:03:38
103.746460,35.945654,2021-02-10 19:22:53
103.172471,35.804206,2021-04-23 00:49:15
103.347383,36.455519,2021-04-19 15:08:35
103.227756,36.378968,2021-04-16 07:39:56
103.832655,35.774090,2021-02-13 15:19:11
103.629067,35.960067,2021-02-04 03:16:47
103.235298,36.116230,2021-02-22 19:33:36
103.310080,36.250798,2021-02-16 11:18:38
103.368442,35.899839,2021-05-05 17:27:47
103.606140,36.250971,2021-03-01 16:39:54
103.183901,36.343179,2021-04-21 21:33:50
103.744237,36.094975,2021-03-05 22:23:39
103.420483,36.053917,2021-01-28 07:35:11
103.732175,35.959073,2021-03-03 10:59:44
103.269114,36.088865,2021-02-07 16:45:36
103.908402,36.030849,2021-03-06 08:43:26
103.649266,36.041072,2021-02-23 16:56:56
103.435604,36.336167,2021-01-05 02:43:45
103.274504,36.364211,2021-01-02 21:41:44
103.186186,35.732699,2021-04-08 06:31:59
103.845172,36.010208,2021-03-06 10:23:41
103.256539,35.955739,2021-03-23 22:03:13
103.399342,36.104499,2021-03-19 20:15:24
103.518743,36.195941,2021-03-07 21:24:30
103.668807,36.425141,2021-01-21 15:25:22
103.429338,35.840295,2021-03-25 00:43:51
103.855516,35.877064,2021-01-07 08:57:33
103.540766,35.770578,2021-01-19 16:18:13
103.371671,35.749931,2021-03-18 16:00:47
103.122836,35.908690,2021-03-12 13:50:47
103.510331,35.919343,2021-04-26 02:55:59
103.316054,36.340407,2021-04-10 11:33:33
103.743002,36.151990,2021-03-18 21:04:42
103.419259,36.122262,2021-02-08 04:40:57
103.131126,35.833314,2021-01-27 17:28:57
103.655503,35.886978,2021-02-16 02:55:15
103.236000,35.763332,2021-01-26 01:24:41
103.729548,35.893815,2021-01-31 11:46:47
103.414197,36.330523,2021-01-17 06:45:44
103.519255,36.258816,2021-01-05 23:05:20
103.711576,36.180211,2021-05-06 22:48:48
103.318500,35.710050,2021-03-04 16:04:34
103.396984,35.999490,2021-01-24 11:54:45
103.219544,35.683293,2021-02-17 22:23:46
103.185990,36.178449,2021-04-14 17:40:56
103.091773,36.100258,2021-05-04 05:41:08
103.848887,36.063050,2021-01-02 04:07:46
103.539605,35.650293,2021-04-01 04:50:09
103.143789,35.884431,2021-01-24 04:00:28
103.332528,35.853458,2021-04-17 14:26:45
103.746019,35.989072,2021-02-11 13:43:01
103.460454,36.223689,2021-03-23 19:54:31
103.789099,35.858626,2021-02-23 16:05:36
103.553800,36.197780,2021-01-06 08:01:48
103.774097,35.700172,2021-02-19 18:20:07
103.350782,36.189664,2021-01-24 16:27:36
103.662633,35.688545,2021-04-07 03:34:27
103.250834,36.080389,2021-04-06 14:52:49
103.156344,36.305903,2021-01-04 14:50:33
103.583231,35.683929,2021-03-14 13:10:52
103.639731,36.284074,2021-03-09 14:35:27
103.662504,36.100472,2021-05-03 00:26:26
103.518763,36.409484,2021-03-26 06:55:24
103.605946,36.120878,2021-04-03 03:06:59
103.410435,36.359287,2021-01-14 21:38:55
103.740833,36.094873,2021-02-10 21:02:48
103.468311,35.626273,2021-01-09 18:57:15
103.293366,35.749763,2021-02-23 16:45:50
103.635771,35.609155,2021-03-06 01:37:28
